honoree_name,amount
"Rutherford, John; U.S. House",3500.0
Senator Susan Collins,3500.0
U.S. Senator Jerry Moran,3500.0
Sen. Thune,3500.0
Jay Wasson,3500.0
Rep. Jackie Walorski,3500.0
Rep. Brian K. Fitzpatrick (R),3500.0
Sen. Bill Hagerty (R),3500.0
Rep. Brian Mast,3500.0
Dutch Ruppersberger,3500.0
"Kim, Young",3500.0
Rep. Yvette S. Herrell (R),3500.0
CANDIDATE CHERI BEASLEY,3500.0
Rep. Judy Chu,3505.0
Ken Buck,3505.0
Democratic Party of Virginia,3530.0
Cindy Axne,3547.79
Jahana Hayes,3547.79
Lauren Underwood,3547.79
Nelnet,3600.0
CONGRESSWOMAN SUSAN WILD,3600.0
U.S. Senator Mark Warner,3670.0
Sean Casten,3680.0
Future Forum Caucus,3750.0
Congressman Dwight Evans,3750.0
Chuy Garcia,3750.0
Bice for Congress,3750.0
Nancy Mace,3750.0
Jerry Nadler,3750.0
Rep. Abigail Spanberger,3783.33
David Galluch,3800.0
Rep. Jerrold Nadler,3800.0
Lucy McBath,3812.5
National Republican Senate Committee,3875.0
Elissa Slotkin,3897.79
Josh Hawley,3900.0
Sen. John Boozman (R-AR),3900.0
Rep. William Timmons,3900.0
Luke Holland for Senate,3900.0
Eddie Rodriguez,3900.0
Joe Courtney,3900.0
Mike Rogers for Congress,3950.0
susan bonamici for congress,4000.0
susan wild for congress,4000.0
U.S. Senator Deb Fischer,4000.0
U.S. Representative Virginia Foxx,4000.0
Rep Jim Banks,4000.0
Dusty Johnson,4000.0
Rep Tony Cardenas,4000.0
Senator Jon Tester,4000.0
"Hassan, Maggie",4000.0
Sharice for Congress,4000.0
Rep Jason Smith,4000.0
Rep Jerry L Carl Jr,4000.0
Citizens for Turner,4000.0
"Dean, Madeleine",4000.0
Ilhan Omar,4000.0
Sen Bill Cassidy,4000.0
U.S. Representative Peter Welch,4000.0
Rep. Glen Grothman(R-I) primary funds,4000.0
Rusty Roberts,4000.0
Rep. Glenn Grothman(R-WI) primary funds,4000.0
Congressman David Valadao,4000.0
Senator March Rubio,4000.0
U.S. Representative Hank Johnson,4000.0
"Ocasio-Cortez, Alexandria",4000.0
Senator Michael Bennet,4000.0
JOE COURTNEY,4000.0
Rep. Troy A. Carter,4000.0
U.S. Senator Patty Murray,4000.0
Rep. Thomas P. Tiffany (R),4000.0
Mike Chaney,4000.0
Senator Ben Sasse,4000.0
Rep. Paul Tonko,4000.0
Senator Ben Ray Lujan,4000.0
Stephen Womack,4000.0
"Wexton, Jennifer",4000.0
CONGRESSMAN ANDY LEVIN,4000.0
Committee to Elect Jared Golden,4000.0
"Hinson Arenholz, Ashley",4000.0
SEN. TODD YOUNG,4000.0
Congressman Garret Graves,4000.0
Stephanie Bice,4000.0
Rep. Andrew Garbarino,4000.0
Sen. Raphael Gamaliel Warnock,4000.0
Congressman Kelly Armstrong,4000.0
Rep Victoria Spartz,4000.0
Senator Bob Menendez,4000.0
Representative Kelly Armstrong,4000.0
U.S. Senator Michael Bennet,4000.0
Rebecca Viagran Campaign,4000.0
Rep. Angela Dawn Craig (D),4000.0
Rep. Dutch Ruppersberger,4000.0
Rep Kevin Hern,4000.0
Senator John Barrasso,4000.0
"Hickenlooper, John",4000.0
Congresswoman Vicky Hartzler,4000.0
Rep. Diana Degette,4000.0
"Padilla, Alex",4000.0
Christopher Van Hollen,4000.0
Rep Matt Cartwright,4000.0
"Kustoff, David",4000.0
"Veasey, Marc Allison Mr.",4000.0
Rep. Donald Norcross,4000.0
Menendez for Senate,4000.0
Sen. Ben Sasse,4000.0
Rep Bradley Schneider,4000.0
lobiondo for congress,4000.0
"Neal, Richard E MR.",4000.0
The Honorable Adam Schiff,4000.0
Tom Malinowski,4000.0
Gregory Francis Murphy,4000.0
Greg Casar Campaign,4000.0
"Letlow, Julia",4000.0
Rep. S. Raja Krishnamoorthi (D),4000.0
Sen. Bob Menendez,4000.0
More Perfect Union PAC,4000.0
Rep. Ruben M. Gallego,4000.0
Randy Feenstra,4000.0
Friends of Dave Joyce,4000.0
Randall Feenstra,4000.0
"Mr. Robert Healey, Jr. (R-NJ)",4000.0
The Honorable Rodney Davis,4000.0
"Paul, Rand",4000.0
Bill Pascrell,4000.0
"Rogers, Mike",4000.0
Congressman Frank D. Lucas,4000.0
"Johnson, Ron",4000.0
John Moolenaar,4000.0
Rep. Jay Phillip Obernolte,4000.0
Rep. Jeff Duncan,4000.0
Senator Tommy Tuberville,4000.0
Congressman Mike Simpson,4000.0
Rep. Linda Sanchez,4000.0
"Kamlager, Sydney",4000.0
jimmy gomez for congress,4000.0
U.S. Representative Angie Craig,4000.0
"Sessions, Peter",4000.0
Joe O'Dea,4000.0
U.S. Congressman Sanford Bishop,4000.0
Congressman Stephen Lynch,4000.0
"Rose, John",4000.0
U.S. Congressman David Scott,4000.0
lois frankel for congress,4000.0
Matt Pinnell,4000.0
Leading Builders of America PAC,4000.0
"Rep. Sanford D. Bishop, Jr.",4000.0
Senator Shelley Moore-Capito (R-WV) Senator Tim Kaine (D-VA) Representative Rosa DeLauro (D-CT) Representative Kay Granger (R-TX),4000.0
Sen. Susan Collins,4000.0
Troy Carter,4000.0
Kenneth Buck,4000.0
Rep Dan Meuser,4000.0
Sen Todd Young,4000.0
Barry Moore,4000.0
U.S. Chamber Political Action Committee,4000.0
Rep. John Raymond Garamendi,4000.0
Rep. Debbie Wasserman Schultz,4005.0
Representative Cindy Axne,4047.06
Quaye Quartey,4050.0
Rep. Gwen Moore,4165.8099999999995
Larson for Congress,4200.0
Peter Meijer,4200.0
Dan Crenshaw,4200.0
Rep. Matt Cartwright,4250.0
Colin Allred,4250.0
Joe Wilson,4250.0
Congressman Richard Hudson,4250.0
Rep. Tom Cole,4260.0
Rep. Zoe Lofgren,4275.0
Sen John Boozman,4300.0
Congressman David Schweikert,4300.0
Eric Lynn,4350.0
Rep. Nydia Velazquez,4400.0
Jonathan Jackson,4400.0
Congressman Darrin LaHood,4400.0
Mike Garcia,4400.0
NMPF,4400.0
Rep. Sharice Davids,4455.0
"Malinowski, Tom",4500.0
Rep. Sean Casten (D),4500.0
Carol Miller,4500.0
Senator Jacky Rosen,4500.0
"Rep. Alfred J. Lawson, Jr. (D)",4500.0
"Pfluger, August",4500.0
Rep. Rodney Lee Davis (R),4500.0
Senator Tammy Duckworth,4500.0
Senator John Hickenlooper,4500.0
Rep. Roger Williams,4500.0
Rep. Alma Adams,4500.0
"Pocan, Mark",4500.0
"Lieu, Ted",4500.0
Rep. Stephen Allen Womack,4500.0
Congressman John Trent Kelly,4500.0
Margaret Hassan,4500.0
Rep. Costa,4500.0
Rep Troy Balderson,4500.0
Congresswoman Liz Cheney,4500.0
Congressman Dan Newhouse,4500.0
val hoyle for congress,4500.0
Rep. Deborah Ann Dingell,4500.0
The Honorable Chris Stewart,4500.0
Catherine Cortez Mastro,4500.0
Dan Newhouse for Congress,4500.0
Rep. Don Young,4500.0
Jimmy Gomez for Congress,4500.0
US Senator Ron Johnson,4500.0
Rep Pete Stauber,4500.0
U.S. Senator Tim Scott,4500.0
U.S. Senator Rand Paul,4500.0
Chris Deluzio,4500.0
Congressman Raul Ruiz,4500.0
Rep. Elizabeth Pannill Fletcher (D),4500.0
Rep. John Carter,4500.0
Rep. Joe Wilson,4500.0
Rep. Carolyn B. Maloney,4500.0
Congresswoman Diana Harshbarger,4500.0
Rep. Brendan F. Boyle,4500.0
"Timmons, William",4500.0
Hank Johnson,4500.0
Rep Darin LaHood,4500.0
Amerish Bera,4500.0
Ed Markey,4500.0
Sen Dan Sullivan,4500.0
"Clarke, Yvette",4500.0
Claudia Tenney,4500.0
Ann McLane Kuster,4500.0
Alma Adams,4500.0
Salazar for Congress,4500.0
Rep. Donald John Bacon (R),4500.0
Rep. Mariannette Jane Miller-Meeks (R),4500.0
Ted Lieu,4500.0
Rep. Ashley Hinson (R),4500.0
Rep. Christopher Douglas Stewart,4500.0
Jack Bergman,4500.0
Congressman Mike Bost,4500.0
ANNA G. ESHOO,4500.0
Rep. Ann Wagner,4500.0
"Hinson, Ashley",4500.0
Rep. Paul David Tonko (D),4500.0
Rep Mike Bost,4500.0
Joy Fox,4600.0
Mark Amodei,4600.0
Rep. Steven Horsford,4600.0
Senator Bob Casey,4660.0
Josh Brecheen,4662.92
Greg Sablan,4750.0
Representative Cathy McMorris Rodgers,4750.0
Senator Tammy Baldwin,4750.0
Rep. Andy Levin,4750.0
Amanda Makki,4750.0
Rep. Dan Meuser,4750.0
Michael Cloud,4800.0
Frank D. Lucas,4800.0
Veronica Escobar,4800.0
Sen. Rand Paul,4800.0
Josh Riley,4800.0
Rep. Elaine Luria,4833.33
Lloyd Doggett,4850.0
Senator Patrick Leahy,4850.0
Mehmet Oz,4900.0
Michael F. Bennett,5000.0
"Security Industry Association Political Action Committee, Securitypac",5000.0
Christy Smith for Congress,5000.0
SENATOR LISA MURKOWSKI,5000.0
Mike Quigley,5000.0
Sen. Thomas Carper,5000.0
Eric Alan Rick Crawford,5000.0
Elise Stefanik (R-NY),5000.0
"Meuser, Dan",5000.0
"Cherfilus-McCormick, Sheila",5000.0
Mitch McConnell (R-KY),5000.0
Chesapeake PAC,5000.0
Sen Catherine Cortez Masto,5000.0
"Scott, Hoeven, Thune",5000.0
Republican Party of Kentucky - State Account,5000.0
SUZAN KAY DELBENE,5000.0
"Sanford D. Bishop, Jr.",5000.0
STEPHEN JOSEPH SCALISE,5000.0
Christina Bohannan for Congress,5000.0
Cindy Axne for Congress,5000.0
Sen. Tina Smith,5000.0
"Sasse, Ben",5000.0
Mike Crapo for US Senate,5000.0
Cantwell Victory 2024,5000.0
"Scholten, Hillary",5000.0
Republican Mainstreet Partnership,5000.0
SENATOR REVEREND RAPHAEL WARNOCK,5000.0
Concerned Americans for Freedom & Opportunity PAC,5000.0
Michael John Gallagher,5000.0
Chris Schiller [OK-2],5000.0
Chuck Fleischmann,5000.0
"Scott, Austin",5000.0
Mike DeWine,5000.0
Sen. Tommy Tuberville,5000.0
Republican Party of Wisconsin,5000.0
"Scott, Rick",5000.0
Sen. William Hagerty IV,5000.0
Responsibility & Freedom Work,5000.0
"Menendez, Robert",5000.0
Common Sense Common Solutions PAC,5000.0
Sen James M Inhofe,5000.0
Sen. Krysten Sinema,5000.0
Sen. Kevin John Cramer,5000.0
Sen. Joni Kay Ernst (R),5000.0
Sen. Joni Ernst,5000.0
Sen. Jon Tester (D),5000.0
Sen. John Neely Kennedy,5000.0
Sen. John Hickenlooper Jr.,5000.0
Sen. Ron Johnson,5000.0
Eureka PAC,5000.0
"Finstad, Brad",5000.0
Esther King,5000.0
"March of Dimes 2022 Gourmet Gala - Washington, D.C.",5000.0
Matthew Cartwright,5000.0
Sen. Debra Fischer,5000.0
Sen. Deborah Stabenow,5000.0
FUTURE FORUM PAC,5000.0
EEI PowerPAC,5000.0
"Carper, Thomas",5000.0
"Cassidy, Bill",5000.0
"Moran, Jerry; U.S. Senate",5000.0
Sen. Rand Howard Paul,5000.0
"Cartwright, Matt",5000.0
Sen. Rick L. Scott,5000.0
RightNow Women PAC,5000.0
Sen. Mitt Romney (R),5000.0
Sen. Rob J. Portman,5000.0
Rob Portman,5000.0
Sen. Michael Bennet,5000.0
Sen. Mazie Keiko Hirono (D),5000.0
Sen. Martin Heinrich (D),5000.0
Sen. Marsha Wedgeworth Blackburn (R),5000.0
Robert Garcia for Congress,5000.0
Fair Shot PAC,5000.0
Sen. Maria Cantwell (D-Washington),5000.0
Sen. Marco Antonio Rubio (R),5000.0
Common Sense Democrat PAC,5000.0
"Roberts, Steven C.",5000.0
Sen. Stabenow,5000.0
"McGovern, Jim",5000.0
Richie Neal (D-MA),5000.0
Earl Leroy Carter,5000.0
Sen Tammy Duckworth,5000.0
Rosa DeLauro,5000.0
Sen. Randolph Bracy (D),5000.0
Sen Ron Johnson,5000.0
Medicaid Health Plans of America PAC,5000.0
Sen Lisa Murkowski,5000.0
Sen. Tammy S. Baldwin (D),5000.0
Sen. Ted E. Cruz,5000.0
"Rounds, Mike",5000.0
Moderate democratic members of the House,5000.0
"Cardin, Benjamin",5000.0
Rubio Victory Committee,5000.0
Charles Fleischmann (R-TN),5000.0
Cathy McMorris Rodgers House WA-5,5000.0
Sen. Blackburn,5000.0
Ron Harold Johnson,5000.0
Carlos Gimenez for Congress,5000.0
Sen. Daniel Sullivan,5000.0
Chairman Frank Pallone,5000.0
ELISSA SLOTKIN FOR CONGRESS,5000.0
"Rochester, Lisa Blunt",5000.0
Coach PAC,5000.0
Chairman Richard E. Neal,5000.0
"Fischer, Deb",5000.0
Sen. Chris Van Hollen,5000.0
Chairman Ron Wyden,5000.0
EQUALITY PAC,5000.0
"Clyburn, Jim",5000.0
Rodney for Congress,5000.0
"Ernst, Joni",5000.0
"McEachin, Don",5000.0
Sen. Bob Casey Jr.,5000.0
"Schultz, Debbie Wasserman",5000.0
"Keating, William",5000.0
"Flood, Mike",5000.0
Vicente Gonzalez,5000.0
Veronica Escobar for Congress,5000.0
Jamaal Bowman,5000.0
Vern Buchannan,5000.0
James Clyburn (D-SC),5000.0
"Velazquez, Nydia",5000.0
"Vasquez, Gabe",5000.0
Various Democratic Congressional Committee,5000.0
Vargas for Congress,5000.0
"Abrams, Stacey",5000.0
"Van Hollen, Chris",5000.0
VOTEVETS,5000.0
VOTE VETS PAC,5000.0
Jamie Herrera Beutler,5000.0
"Upton, Frederick",5000.0
Adam Gray For Congress,5000.0
USMI-PAC,5000.0
Vote Josh Revak,5000.0
Vote Vets PAC,5000.0
ARK PAC,5000.0
WILLIAM CASSIDY,5000.0
2022 Senators Classic Committee,5000.0
A. Drew Ferguson IV,5000.0
Women Vote!,5000.0
"Hirono, Mazie",5000.0
ADAM SMITH,5000.0
ADRIAN MICHAEL SMITH,5000.0
"Winfrey, Janice",5000.0
Jackie Rosen,5000.0
Jan Perry,5000.0
William M. Cassidy,5000.0
"Whitehouse, Sheldon",5000.0
Wexton for Congress,5000.0
AMERICA 2.0 PAC,5000.0
"Wasserman-Schultz, Debbie",5000.0
Washington State Democratic Central Committee,5000.0
ANN MCLANE KUSTER,5000.0
"Wagner, Ann",5000.0
WV DEMOCRATIC PARTY,5000.0
AGA GASPAC,5000.0
US Senator John Kennedy,5000.0
Adam gray for congress,5000.0
Adami Smith for congress,5000.0
American Clean Power Associations Clean Power Political Action Committee,5000.0
American Clinical Laboratory Association PAC,5000.0
American Council Of Life Insurers Political Action Committee,5000.0
American Council of Life Insurers (ACLI) PAC,5000.0
American Financial Service Association,5000.0
American Frozen Food Institute,5000.0
Anderson Drew Ferguson,5000.0
Jeremy Shaffer,5000.0
American Clean Power Association Cleanpower PAC,5000.0
"Hagerty, William",5000.0
U.S. Representative Joyce Beatty,5000.0
HOULA PAC,5000.0
Jim Bognet,5000.0
Angie Craig (Angie Craig for Congress),5000.0
Jim Costa (Jim Costa for Congress),5000.0
HAKEEM S. JEFFRIES,5000.0
Arkansas for Leadership Political Action Committee (ARKPAC),5000.0
Arnold & Porter PAC,5000.0
HOUSE MAJORITY PAC,5000.0
JOHN R. CURTIS,5000.0
U.S. Representative Ruben Gallego,5000.0
America's Health Insurance Plans PAC,5000.0
"Hern, Kevin",5000.0
Henry Yanez for Congress,5000.0
"Adkins, Amanda",5000.0
"Heinrich, Martin",5000.0
Jared Golden Victory Fund,5000.0
U.S. Senator Mitch McConnell,5000.0
U.S. Senator Maggie Hassan,5000.0
Airlines for America Political Action Committee (PAC),5000.0
American Association for Homecare,5000.0
Healthcare Freedom Super PAC,5000.0
Jeanine M. Lawson,5000.0
Alexander Mooney,5000.0
Alexander X. Mooney,5000.0
Jeff Duncan House SC-3,5000.0
Jeff Merkley for Oregon,5000.0
Jeffries for Congress,5000.0
Ambassador Nikki Haley,5000.0
America Works PAC,5000.0
U.S. Senator Debbie Stabenow,5000.0
Jimmy Panetta (Jimmy Panetta for Congress),5000.0
al lawson for congress,5000.0
angie craig for congress,5000.0
Hon. Val Hoyle,5000.0
mike levin for congress,5000.0
melanie stansbury for congress,5000.0
max rose for congress,5000.0
mary gay scanlon for congress,5000.0
IMPACT,5000.0
Impact,5000.0
lori trahan for congress,5000.0
Hon. Ted Budd,5000.0
Hon. Patrick McHenry,5000.0
lisa blunt rochester for congress,5000.0
Indiana Democratic Party,5000.0
katherine clark for congress,5000.0
"Inhofe, Jim",5000.0
joe courtney for congress,5000.0
Insuring America,5000.0
jeff jackson for congress,5000.0
morgan mcgarvey for congress,5000.0
nuestro pac,5000.0
rob menenedez for congress,5000.0
robert garcia for congress,5000.0
troy carter for congress,5000.0
trish gunby for congress,5000.0
tim ryan,5000.0
the collective pac,5000.0
terri sewell for congress,5000.0
teresa leger fernandez for congress,5000.0
steve irwin for congress,5000.0
Houlahan for Congress,5000.0
gwen moore for congress,5000.0
House Conservatives Fund,5000.0
senator sheldon whitehouse,5000.0
senator mark warner,5000.0
senator bob menendez,5000.0
senator bob casey,5000.0
senator amy klobuchar,5000.0
House members who are members of the Congressional Black Caucus,5000.0
rudy salas for congress,5000.0
ruben ramirez for congress,5000.0
seth magaziner for congress,5000.0
J.D. Vance (R),5000.0
greg landsman for congress,5000.0
gabe vasquez for congress,5000.0
congress Richards,5000.0
cong stephen lynch,5000.0
cong sanford bishop,5000.0
cong pete aguilar,5000.0
cong lisa blunt rochester,5000.0
cong julia brownley,5000.0
cong hakeem jeffries,5000.0
cong gregory meeks,5000.0
congress debbie wasserman schultz,5000.0
cong Josh Gotteimer,5000.0
JOHN ANTHONY BARRASSO,5000.0
cheri beasley for senate,5000.0
chellie pingree for congress,5000.0
brittany Pettersen for congress,5000.0
bridget fleming for congress,5000.0
brendan boyle for congress,5000.0
JOHN CORNYN III,5000.0
bobby scott for congress,5000.0
JERRY W. MORAN,5000.0
JOHN N BOOZMAN,5000.0
congress jim clyburn,5000.0
congress joyce beatty,5000.0
JACK BERGMAN,5000.0
elect democratic women pac,5000.0
dwight evans for congress,5000.0
JAMES M. INHOFE,5000.0
Hon. Bruce Poliquin,5000.0
donald norgross for congress,5000.0
don bacon for congress,5000.0
diana degette for congress,5000.0
congress john larson,5000.0
democratic party of illinois,5000.0
congress susie lee,5000.0
congress robin kelly,5000.0
congress peter welch,5000.0
congress matt cartwright,5000.0
congress madeline dean,5000.0
congress luch mcbath,5000.0
congress lori trahan,5000.0
congress juan vargas,5000.0
JEFF PAC.,5000.0
"Jobs, Education, & Families First-JEFF PAC",5000.0
Asif Mahmood,5000.0
U.S. Representative Ann McLane Kuster,5000.0
Susan Collins (R-ME),5000.0
CBCPAC Chairman's Circle,5000.0
"Sullivan, Daniel",5000.0
"Strahan, Jennifer",5000.0
Steven Palazzo (for Primary),5000.0
Steven Palazzo (for Primary Run-off),5000.0
CMR Political Action Committee,5000.0
COMPETITIVE CARRIERS ASSOCIATION PAC (CCA PAC),5000.0
CONGRESSIONAL BLACK CAUCUS PAC,5000.0
CONGRESSIONAL HISPANIC CAUCUS,5000.0
LICONY PAC,5000.0
Stephen F. Lynch for Congress Committee,5000.0
Steny Hoyer (D-MD),5000.0
"Steel, Michelle",5000.0
"Stauber, Pete",5000.0
"Landsman, Greg",5000.0
"Stansbury, Melanie",5000.0
"King, Angus",5000.0
Sustainable Energy and Environment Coalition PAC,5000.0
CBC-PAC,5000.0
CBC PAC,5000.0
Kentucky House Republican Campaign Committee,5000.0
TIMOTHY EUGENE SCOTT,5000.0
Kentucky Senate Republican Caucus Campaign Committee,5000.0
THE REPUBLICAN GOVERNANCE GROUP PAC,5000.0
THE HONORABLE SCOTT PETERS,5000.0
THE HONORABLE RODNEY DAVIS,5000.0
THE HONORABLE RICHARD HUDSON,5000.0
THE HONORABLE MADELEINE DEAN,5000.0
Stand For America PAC,5000.0
CANDIDATE MORGAN MCGARVEY,5000.0
THE HONORABLE JAIME HERRERA BEUTLER,5000.0
THE HONORABLE FRANK PALLONE,5000.0
THE HONORABLE DUTCH RUPPERSBERGER,5000.0
THE HONORABLE DAVID JOYCE,5000.0
THE BLUE DOG PAC,5000.0
CATHERINE CORTEZ MASTO,5000.0
Sydney Kamlager for Congress,5000.0
"Swalwell, Eric",5000.0
THE HONORABLE JOHN MOOLENAAR,5000.0
"Larsen, Rick",5000.0
"Stabenow, Debbie",5000.0
South Dakota Republican Party,5000.0
Senator Mitt Romney,5000.0
"Lummis, Cynthia",5000.0
Senator Mike Lee,5000.0
Senator Michael Bennet (D-CO),5000.0
Senator Marco Rubio (R-FL),5000.0
M-PAC,5000.0
Senator Kyrsten Sinema (D-AZ),5000.0
CONGRESSWOMAN VAL DEMINGS,5000.0
Senator Richard Blumenthal (D-CT),5000.0
Senator John R. Thune,5000.0
Senator John Hickenlooper (D-CO),5000.0
Frank Pallone House NJ-6,5000.0
CTIA - THE WIRELESS ASSOCIATION POLITICAL ACTION COMMITTEE,5000.0
MICHAEL G. WALTZ,5000.0
MODERATE DEMOCRATS PAC (aka ModSquad PAC),5000.0
Maggie for NH,5000.0
Main Street PAC,5000.0
Majority Committee PAC - Mc PAC,5000.0
MARSHA WEDGEWORTH BLACKBURN,5000.0
TTD Political Action Committee,5000.0
"Lujan, Ben",5000.0
Senator Roy Blunt,5000.0
"Soto, Darren",5000.0
"Lawson, Al",5000.0
Simpson for Congress,5000.0
"Frix, Avery",5000.0
Lindsay Graham (R-SC),5000.0
Lindsey Graham,5000.0
"Shelby, Richard",5000.0
CONGRESSMAN TIM RYAN,5000.0
CONGRESSWOMAN LINDA SANCHEZ,5000.0
"Shaheen, Jeanne",5000.0
Serve America PAC,5000.0
CONGRESSWOMAN ALMA ADAMS,5000.0
Lofgren for Congress,5000.0
Logemann for Congress,5000.0
Lori Trahan for Congress Committee,5000.0
Senator Tim Kaine (D-VA),5000.0
Lou Correa,5000.0
Friends of Dan Kildee,5000.0
Liz Mathis for Congress,5000.0
Kentucky Democratic Party - State Account,5000.0
CA LUV PAC,5000.0
Kentucky Democratic Party - Federal Account,5000.0
Gregory Murphy,5000.0
Tom Malinowski for Congress,5000.0
Tom Carper,5000.0
John N Boozman,5000.0
"Titus, Dina",5000.0
John R. Carter,5000.0
Tina Kotek,5000.0
"Bera, Ami",5000.0
John Kennedy (R-LA),5000.0
"Tillis, Thom",5000.0
"Thomas H. Kean, Jr.",5000.0
John W. Hickenlooper,5000.0
Thom R. Tillis,5000.0
The Leukemia & Lymphoma Society,5000.0
The Honorable Stephen Lynch,5000.0
Jose Luis Correa,5000.0
The Honorable Robin Kelly,5000.0
The Honorable Rep. Paul Tonko,5000.0
Thomas Tuberville,5000.0
The Honorable Ralph Warnock,5000.0
Beatty for Congress,5000.0
"Grijalva, Raul",5000.0
Austin Scott for Congress,5000.0
Avery Frix,5000.0
BAKER PAC,5000.0
Joe Neguse for Congress,5000.0
U.S. Congressman Peter Welch (Candidate Senate),5000.0
U.S. Congressman Glenn Thompson,5000.0
BRINGING AMERICA TOGETHER PAC,5000.0
Gus M. Bilirakis,5000.0
"Griffith, Morgan",5000.0
"Baldwin, Tammy",5000.0
"Banks, James",5000.0
"Turner, Nina",5000.0
Turnaround Team PAC,5000.0
Tuesday Group PAC/RG2,5000.0
Tuesday Group,5000.0
Trish Gunby,5000.0
Transportation Trades Department,5000.0
"Trahan, Lori",5000.0
John Boozman (Boozman for Arkansas),5000.0
"Maloney, Sean",5000.0
The Honorable Pete Aguilar,5000.0
Greg Landsman,5000.0
Bridge PAC,5000.0
"Gimenez, Carlos",5000.0
Bringing American Together PAC,5000.0
Kay Granger Campaign Fund,5000.0
Brittany Pettersen for Colorado,5000.0
"Brown, M Shontel",5000.0
"Brown, Sherrod",5000.0
Republican MainStreet Partnership PAC,5000.0
The Honorable Andy Kim,5000.0
Terrycina Sewell,5000.0
Gil Villegas,5000.0
Giddy Up! PAC,5000.0
Team Blue PAC,5000.0
Buddy Carter for Congress,5000.0
Ken Russell,5000.0
Burgess 4 Utah,5000.0
Tammy for Illinois,5000.0
"Kennedy, John",5000.0
Bryan George Steil,5000.0
Blaine for Congress,5000.0
Brian Mast,5000.0
The Honorable Byron Donalds,5000.0
The Honorable Matt Cartwright,5000.0
The Honorable Mark Takano,5000.0
The Honorable Mark Pocan,5000.0
Blue Hen PAC,5000.0
Joshua Gottheimer,5000.0
"Blunt, Roy",5000.0
"Joyce, David",5000.0
The Honorable Hakeem Jeffries,5000.0
The Honorable Brian Higgins,5000.0
The Honorable Elissa Slotkin,5000.0
The Honorable Donald Norcross,5000.0
The Honorable Dina Titus,5000.0
Brad Wenstrup House OH-2,5000.0
Bradley Schneider,5000.0
"Brady, Kevin",5000.0
"Gonzalez, Vicente",5000.0
Brave PAC,5000.0
The Honorable Catherine Cortez Masto,5000.0
"Kaine, Tim",5000.0
Republican Main Street Partnshp PAC,5000.0
Rep. Raja Krishamoorthi,5000.0
Republican Main Street Partnership,5000.0
"Delgado, Antonio",5000.0
Powerpac Of The Edison Electric Institute,5000.0
Congressman Kathy Castor,5000.0
Rep Frank Pallone Jr,5000.0
Rep Frank Lucas,5000.0
Rep F Pallone,5000.0
Representative Josh Harder,5000.0
Congressman Chuck Schumer,5000.0
Rep Emanuel Cleaver II,5000.0
Representative Josh Gottheimer,5000.0
Rep Dwight Evans,5000.0
Delgado for Congress,5000.0
Darrin LaHood,5000.0
Rep Don Bacon (R-NE),5000.0
"Portman, Rob",5000.0
Rep. J. French Hill (R),5000.0
Rep. Pete Sessions,5000.0
Rep. Jacob D. Auchincloss,5000.0
Rep. Jacob LaTurner,5000.0
Representative Bonnie Watson Coleman,5000.0
Representative Brad Schneider (D-IL),5000.0
