honoree_name,amount
"Debbie Stabenow
D MI",2000.0
HARLEY ROUDA (CA),2000.0
Coordinated Campaign Fundraising,2000.0
Hon. Garrett Graves,2000.0
Cogressman Ben Ray Lujan,2000.0
Cogressman Raja Krishnamoorthi,2000.0
Senate Candidate Corey Gardner,2000.0
Abigail Spanburger,2000.0
Abigail Spanberger for congress,2000.0
Senate Candidate Chris Van Hollen,2000.0
Cogresswoman Jennifer Wexton,2000.0
HAROLD DALLAS ROGERS,2000.0
HAROLD ROGERS,2000.0
The Honorable Congressman Rick Larsen (D-WA),2000.0
"Abigail Spanberger
Elaine Luria
Jennifer Wexton",2000.0
Congressman Rogers,2000.0
The Honorable Christopher Jacobs,2000.0
Rep. Caroloyn Maloney,2000.0
The Honorable Christopher C. Collins,2000.0
Court of Appeals District 3,2000.0
Rep. Cathy McMorris Rodgers (R-WA-05),2000.0
Rep. Cathy McMorris Rodgers (R-WA-5th),2000.0
Collins Michael,2000.0
Rep. Cathy McMorris Rodgers (Refund),2000.0
Joint Fundraising Committee of Friends of Sherrod Brown and America Works PAC (Sen. Sherrod Brown Leadership PAC),2000.0
"Joint Fundraising Committee of Friends of Pat Toomey, Citizens for Prosperity in America Today PAC (Toomey Leadership PAC) and NRSC",2000.0
Rep. Cathy McMorris Rodgers and Sen. Ben Casey,2000.0
Rep. Tom O'Harlleran,2000.0
The Honorable Brett Guthrie (R-KY),2000.0
Senator Rick Weiland,2000.0
Collins for Texas Inc.,2000.0
The Honorable Brenda Lulenar Lawrence,2000.0
Congressman Rodney Frelinghuysen (NJ-11),2000.0
Congressman Rodney Davis for Congress,2000.0
The Honorable Carlos Curbelo (R-FL-26),2000.0
Collin McMichael,2000.0
Senate Campaign Committee in support of Orrin G. Hatch,2000.0
The Honorable Carol Shea-Porter,2000.0
Senate Candidate (Congressman) Gary Peters,2000.0
The Honorable Chris Jacobs,2000.0
The Honorable Cheri Bustos (D-IL-17),2000.0
Joint Fundraising Committee of Montanans for Tester (Jon Tester) and Heidi for Senate (Heidi Heitkamp),2000.0
Sen. Orrin G. Hatch (UT),2000.0
Rep. Carolyn Maloney (D-NY 12th),2000.0
Representative William H. Flores,2000.0
Jon Barfield,2000.0
"Rep. Carolyn Maloney, D-NY-12",2000.0
Senator Richard Shelby Leadership PAC,2000.0
Rep. Cassidy,2000.0
Sen Rick Sen Scott,2000.0
Michelle Lujaw Grisham,2000.0
Rep. Catherine Masto Cortez,2000.0
"Joint Fundraising Committee of Kelly Loeffler, National Republican Senatorial Committee and David Perdue for Senate",2000.0
Hon. GK BUTTERFIELD,2000.0
"Joint Fundraising Committee of McHenry for Congress, MC PAC (McHenry Leadership PAC) and NRCC",2000.0
Rep. C. Ruppersberger,2000.0
The Honorable Dan Meuser,2000.0
"Cooper,James",2000.0
Sen Jon tester,2000.0
First in Freedom PAC (affiliate: Rep. Richard Hudson),2000.0
Senator R. Johnson,2000.0
The Honorable Earl Francis Blumenauer,2000.0
donna shalala for congress,2000.0
Jones Victory Fund,2000.0
Rep. Troy Balderson (R-OH-12),2000.0
Congressman Rouzer,2000.0
"Cline, Benjamin L.",2000.0
Jonathan Sturgill,2000.0
Congressman Ross Spano (R-FL),2000.0
The Honorable Doug Applegate,2000.0
Clint Zweifel,2000.0
Senator Raja Krishnamoorthi,2000.0
"The Honorable Donnelly, Joe",2000.0
Rep. Tsongas,2000.0
NANETTE BARRAGAN (CA),2000.0
Senator Purdue (R-GA),2000.0
The Honorable Eilijah Cummings,2000.0
The Honorable G. Butterfield,2000.0
Adam Bennett Schiff,2000.0
The Honorable Frederick Stephen Upton,2000.0
Michale Grimm,2000.0
Congressman Russell Fulcher,2000.0
Michaud,2000.0
The Honorable Evan H. Jenkins,2000.0
Hon. Glenn Hegar,2000.0
The Honorable Eric Swalwell et al,2000.0
Joni Ernst for Senate,2000.0
H. MORGAN GRIFFITH,2000.0
"Clay, Jr. for Congress",2000.0
The Honorable Elizabeth A. Warren,2000.0
Senator Peters(D-MI),2000.0
Sen John Cornyn (TX),2000.0
Senator Purdue,2000.0
donald payne,2000.0
In kind contribution to Devin Nunes Campaign Committee (Rep Devin Nunes)(CA),2000.0
Rep. Bruce Poliquin (ME-2),2000.0
Sen Joshua David Hawley,2000.0
"The Honorable Davis, Rodney L",2000.0
"Senator Richard Burr
Senator Johnny Isakson
Senator Deb Fischer",2000.0
The Honorable David Kustoff (R-TN-8),2000.0
Debbie Wasserman  Schultz,2000.0
Rep. Burgess Owens (R-UT-4),2000.0
Jon Larson,2000.0
Senate Candidate David Perdue,2000.0
Rich Larsen,2000.0
Sen Michael Bennett,2000.0
Michelle Davis,2000.0
The Honorable Daniel Sullivan,2000.0
The Honorable Daniel R. Crenshaw,2000.0
"HARDY, CRESENT",2000.0
NADPac (National Assn of Dental Plans PAC),2000.0
Debbie Stabenow - SEN - MI,2000.0
Cngressman  Joaquin Castro,2000.0
Congressman Ron Kind (D-WI),2000.0
Debbie Wasserman Schultz For Congress,2000.0
HANCOCK FOR DENVER,2000.0
Sen. Tom Cotton Leadership PAC,2000.0
Jon Tester - SEN - MT,2000.0
"Jon Tester
D MT",2000.0
Sen Kelly Loeffler and Sen David Perdue,2000.0
"Clyburn, Jim (D, SC)",2000.0
Senator Rand Paul's Leadership PAC,2000.0
Cooper For Congress,2000.0
Rep. Bruce Poliquin (R-ME-02),2000.0
Rep. Buck,2000.0
"Rep. Buck McKeon, Armed Services Committee portrait",2000.0
Rep. Trey  Hollingsworth,2000.0
Congressman Ron Wyden,2000.0
"Debbie Wasserman Schultz, Honorary Chair",2000.0
Congressman Ron Wright,2000.0
Rep. Tracy Maxwell Heard,2000.0
Rep. Tracey Robert Mann (R),2000.0
Senate Candidate Ed Gillespie,2000.0
"Chris Van Hollen
Mark Kelly",2000.0
Thomas Massie for Congress,2000.0
Senator Mitch McConnell and Senator John Cornyn,2000.0
Seantor Dean Heller,2000.0
The Honorable Lloyd Dogggett,2000.0
Dem members of Problem Solvers Caucus,2000.0
The Honorable Matt Cartwright (D-PA-17),2000.0
"Chris Collins, H-NY-27",2000.0
Grisham for Congress,2000.0
The Honorable Mark Green,2000.0
Senator Oren Hatch,2000.0
Chris Harris,2000.0
Adrain Smith,2000.0
Rep. Walter T. Price,2000.0
Grisham Michelle Lujan,2000.0
Adriano Espaillat For Congress,2000.0
Michael Marion Rounds,2000.0
Chris Gibson (NY-19),2000.0
The Honorable Mel Watt,2000.0
Richard Burr  NC-SENATE,2000.0
The Honorable Mark Allan Takano,2000.0
Honorable Andy Barr,2000.0
Rep. Beto F. O'Rourke,2000.0
The Honorable Michael Cloud,2000.0
Juanita Perez Williams for Congress,2000.0
Adriano Espaillat D NY 13,2000.0
Justice C Beasley,2000.0
Chip Coldiron,2000.0
Rep. William  Timmons,2000.0
Congressman Sean  Casten,2000.0
The Honorable Mia B. Love,2000.0
Senate Candidate MJ Hegar,2000.0
Secretary of Agriculture Tom Vilsack (and others),2000.0
Secretary Jason Kander,2000.0
Sean Patrick Maloney (NY-18),2000.0
Julie Adams,2000.0
Michael M. Rounds,2000.0
Chris S Murphy,2000.0
Delegate Carol Miller,2000.0
Chris Koster,2000.0
The Honorable Lindsay Graham,2000.0
Rep. Bill  Foster,2000.0
The Honorable Luis Guitierrez,2000.0
"Secretary James Mattis, U.S. Department of Defense",2000.0
Chris Murphy (D-CT),2000.0
The Honorable Madison Cawthorn,2000.0
The Honorable Lou Baretta,2000.0
Representative Tom Rice (R-SC),2000.0
Senator Morgan McGarvey,2000.0
Sen. Patrick M. Browne,2000.0
"Grijalva , Raul",2000.0
The Honorable Lisa McClain,2000.0
Sean Patrick Malone,2000.0
Rep. William Cassidy MD,2000.0
Chris Coons; in-kind contribution expenses,2000.0
Adrian Smith (NE-03),2000.0
Rep. Walberg,2000.0
"Demaree, Angela",2000.0
Richard Burr (via Next Century Fund),2000.0
NEUGEBAUER,2000.0
Julia Brownlen for Congress,2000.0
Julia Brownlen,2000.0
Rep. Walter B. Jones (R-NC),2000.0
Chris Scott Murphy,2000.0
Chris VanHollen and Mark Kelly,2002.0
Rep Jim Clyburn (SC)(In kind donation to Rudolph Canzater Memorial Classic - charitable event),2004.02
Rep. Scott Wallace,2006.75
Luria,2010.0
"Public talk: ""Class of 2014's Last Lecture Series,"" Rosa G. Rios, Treasurer of the United States; Reception; No award; Payee continued #5",2011.5
Committee To Re-Elect Nydia Velazquez to Congress,2012.0
Adam Smith For Congress,2012.0
Chellie Pingree for Congress,2012.0
Representative Donna Edwards (Maryland 4th District),2014.32
Candidate John Hickenlooper,2017.85
"Richard Hudson, Johnny Isakson, Sheila Jackson Lee",2020.0
Barry Grissom,2020.0
Candidate Eloise Gomez Reyes,2020.0
Candidate Abby Finkenauer,2025.0
Luann Bennet,2025.0
The Hon. Mike Conaway,2028.65
New Hampshire Democratic Party State Candidate Fund,2029.39
Rightnow - Republican Women,2030.0
Minnesota Chamber of Commerce,2040.0
Various Republican Senators,2040.0
Stephanie Schmid,2045.0
Foreign Policy for America,2049.0
Alfonso Lopez,2050.0
Pete Stauber (R-MN),2050.0
Rep Lois Capps,2050.0
Ted Poe; Steve Ruhlen,2050.0
U.S. Representative Tom O'Halleran (AZ-01),2050.0
Alexandria Democratic Committee,2050.0
Chris Murphy for US Senate,2050.0
Sang Yi,2050.0
"Sheila Jackson Lee, Hank Johnson, Brenda Lawrence, Joyce Beatty, Gwen Moore, Terri Sewell, Emanuel Cleaver II, Elijah E. Cummings, Keith Ellison, Chaka Fattah, Alcee Hastings",2050.0
Durbin for Senate,2050.0
Johnny Mautz,2050.0
Debbie Halvorson,2050.0
Pete for America Exploratory Committee,2050.0
Rep. Jason Smith (Non-Monetary Contribution),2050.0
Candidate Kristine Reeves,2050.0
Sen. Mike Crapo (Non-Monetary Contribution),2050.0
US Senate Candidate Theresa Greenfield,2050.0
Jay Inslee for President,2050.0
Former Secretary of State Hillary Rodham Clinton,2050.0
Carols Curbelo,2050.85
Rep. Tom Emmer (R ),2055.53
The Hon. Tom Cole,2061.87
In Kind Contribution to Rep. Richard Neal (MA),2062.0
"""No More Free Lunch: Afghan Aid With a Purpose,"" John F. Sopko, Special Inspector General for Afghanistan Reconstruction (SIGAR): Public Lecture; Dinner; No award",2062.9
NATE MCMURRAY FOR CONGRESS,2063.23
Hon. Tom Emmer,2063.73
Rep Paul Tonko D-NY-20,2065.4
PowerPAC+,2070.0
Doug Jones for US Senate,2070.0
ALMA SHEALEY ADAMS,2075.0
SANDER M LEVIN,2075.0
Rep. Richard Neal (D-MA) and Rep. Kevin Brady (R-TX),2080.0
Committee for Hispanic Caucus Building Our Leadership Diversity,2080.0
Rep. J. Phillip Gingrey,2081.23
Honorable Debbie Stabenow,2083.35
Arnold Mooney,2083.96
Representative William Timmons,2084.0
Marco Rubio/FL,2086.88
CLAY AIKEN,2096.18
"IN-KIND CONTRIBUTION-DINNER FOR KYRSTEN SINEMA AT OCEANAIRE SEAFOOD ROOM, WASHINGTON, DC",2097.75
Ellmers for Congress,2100.0
Representative G. Mike J. Kelly,2100.0
McConnell Senate Campaign '14,2100.0
Jon Tester for Senate,2100.0
The President's Club,2100.0
Jenniffer Gonzalez for Congress,2100.0
"Matthew M. Rosendale, Sr.",2100.0
SEN RON WYDEN (OR),2100.0
Democratic Majority,2100.0
Biden-Harris Campaign,2100.0
Mike Gallagher for Congress,2100.0
Susan Collins for Senator,2100.0
Lorena Gonzalez,2100.0
Defense Dem PAC,2100.0
"Perez, Leticia",2100.0
Kathleen Murphy,2100.0
Congesswoman Cathy McMorris Rodgers,2100.0
US Senator Bob Casey,2100.0
Congressman Robert W. Goodlatte,2100.0
Emerge America,2100.0
Rep. Jim B. Renacci,2100.0
Gov. Gina Raimondo,2100.0
Grassley,2100.0
U.S. Rep. Alex Mooney,2100.0
Bill Haslam,2100.0
rep. Daryl Issa,2100.0
Pennsylvania Democratic Party - Federal Account,2100.0
The Honorable Mike Espy,2100.0
Phil Gardner,2100.0
Brent Sonnek-Schmelz,2100.0
NRSC-Network Membership,2100.0
The Honorable Max Baucus,2100.0
SolarPAC,2100.0
Honorable Gregory Meeks,2100.0
"Sen. Marco Rubio
Sen. Tim Scott",2106.0
DNCC,2110.0
Rep. Dan Webster,2113.02
"Rep. Martha McSally, Rep. Tulsi Gabbard, and Colleen Carlos",2113.65
Dave Belote,2116.67
Debbie Muscarsel-Powell,2120.0
James Calvin Cunningham,2120.0
Honorable Mike Huckabee,2120.0
Democracy for America,2122.5
Hon. John Kline,2125.0
"Raphael Warnock, Candidate for US Senate",2125.0
Kim Klacik,2125.0
Rep. Lucy McBath (D-GA),2125.0
Braley for Senate,2125.0
Rep. Carolyn Bordeaux,2125.0
RUDY SOTO,2125.0
Americans for Responsible Solutions PAC,2125.0
KYRSTEN SINEMA (IN KIND),2125.0
South Dakota Democratic Party - Federal,2125.0
Rep. Tom Souzzi,2127.0
Kelly Adams-Smith,2127.5
Senator John Rockefeller,2130.0
Senator Ron Johnson (R),2140.02
Airlines for America (A4A) PAC,2144.0
Alcoa Employee PAC,2144.16
Rep Anna G. Eshoo,2147.59
Alex Triantaphyllis,2150.0
Rep Frank Pallone Jr.,2150.0
"Hansen, Dave",2150.0
Todd Gloria,2150.0
U.S. Congressman Hal Rogers,2150.0
Rep. Jason Smith (MO-08),2150.0
Senator Jerry Moran (2016 Primary),2150.0
Republican Party of Iowa - Federal Account,2153.85
Anne Mclane Kuster,2156.1800000000003
Senator Chuck Schumer; Senator Dick Durbin; Senator Bob Menendez; Senator Michael Bennet; Senator Jeff Flake; Senator John McCain; Senator Lindsey Graham; Senator Marco Rubio,2160.0
"American Bus Association political action committee, BusPAC",2160.0
CONGRESSMAN ROBERT PITTENGER,2160.37
In-kind contribution to Scalise for Congress (Steve Scalise),2160.64
Candidate Mikie Sherrill,2166.6800000000003
Hiral Tiperneni,2173.2
House Republicans: Roby; Womack; McCarthy; Dunn; Collins; Bost; Kinzinger; Brooks; Bucshon; Hollingsworth; Guthrie; Scalise; Upton; Holding; Hudson; Foxx; Stivers; Cole; Walden; and Brady,2180.0
Grocers PAC,2180.6
Colbert Busch Elizabeth,2185.8900000000003
U.S. Ambassador Patrick Gaspard (co-hosted educational seminar in support of U.S. spirits exports),2189.62
Women of the Congressional Black Caucus,2194.08
"House Democrats: A. Smith; Eshoo; Foster; Cardenas; Maloney; Peterson; Loebsack; Scott; DeGette; Green; Costa; Panetta; Kennedy; Larson; Schrader; Sinema; Sanchez; Neal; Kind; and, Peters.",2195.0
House Republicans: Guthrie; McMorris Rodgers; Collins; Valadao; Paulsen; Upton; Holding; Walden; Harper; Bilirakis; Shimkus; Brady; McCarthy; Bucshon; Lance; Burgess; Walters; Coffman; Griffith; Ryan;,2195.0
Marie Cantwell,2200.0
Steve Bullock for Senate,2200.0
SARA HART WEIR,2200.0
Garland Tucker,2200.0
"Shilling, Jennifer",2200.0
CONGRESSMAN MATT CARTWRIGHT,2200.0
Louie Minor,2200.0
Log Cabin Republicans PAC,2200.0
Hillary Clinton and Timothy Kaine (D-VA),2200.0
Karen Hadeed,2200.0
National Republican Congressional Committe,2200.0
"O'Rourke, Robert (Beto)",2200.0
Cong. Kelly Armstrong,2200.0
Carper,2200.0
Sen. Clair McCaskill,2200.0
Cong. John Carney,2200.0
Ted Cruz for President,2200.0
LUCIA MCBATH,2200.0
Members of US Chamber PAC,2200.0
Daniel Arrigg Koh,2200.0
Attorney General Pat Morrisey,2200.0
Emily's List Women,2200.0
"Sen. David Perdue, Sen. Kelly Loeffler",2200.0
Nina Becker,2200.0
U.S. Representative Steve Watkins,2200.0
Sen. Schumer PAC,2200.0
Rep. Ed Perlmutter (D-CO),2200.0
U.S. Senator Roy Blunt (Missouri),2200.0
"David Young, Candidate for U.S. Senate",2200.0
"Rep. Elise Stefanik (R, NY)",2200.0
Honorable Jeff Merkley,2200.0
"Rep. George Joseph ""Mike"" Kelly",2200.0
Representative George Miller (CA); Senator Patty Murray (WA); Senator Barbara Mikulski (MD); Senator Jay Rockefeller (WV); Representative Hal Rogers (KY),2200.0
MBA Federal PAC,2200.0
Ossoff-Warnock Recount Victory Fund,2200.0
Hon. Ben Ray Lujan,2200.0
Christine Quinn,2200.0
James Clyburn Research & Scholarship Foundation (in-kind contribution),2203.91
"Ambassador Joseph R. Donovan, Jr., U.S. Embassy, Indonesia",2204.0
Rep. Bonamici,2209.2
Wisconsin Democratic Party (Federal Account),2210.3900000000003
Andrew Gillum,2214.5
Rouzer for Congress,2225.0
Rep. David Schweikert (R-AZ),2231.9
Justice Democrats,2236.0
Rep. Fletcher,2238.0
"Sen. Kelly Ayotte, Sen. Kay Hagan",2240.0
Congressman Blake Farenthold (R-TX),2249.02
Rep. Roybal Allard,2250.0
Congressman Joe Barton Committee,2250.0
Hon. Sam Johnson,2250.0
Stephany Rose,2250.0
US Senator Bob Menendez,2250.0
"The Honorable Pryor, Mark",2250.0
US Senator Chris Van Hollen,2250.0
Congressman G.T. Thompson,2250.0
Congressman Martha McSally,2250.0
bob casey,2250.0
Congressmember Mike Thompson,2250.0
Steve Daines for Senate,2250.0
David Shapiro for Congress,2250.0
Tom Cotton for Arkansas,2250.0
Representative Bobby Scott (D-VA),2250.0
Jonathan Hoffman,2250.0
U.S. Rep. Jodey Arrington,2250.0
Representative McGovern,2250.0
Rep. Loretta Sanchez (candidate for Senate),2250.0
Sam Adcock for Congress,2250.0
(former Sen.) Mark Udall,2250.0
Sen. Patrick Leahy and Democratic candidates for U.S. Senate,2250.0
"Smucker,Lloyd",2250.0
U.S. Representative Harley Rouda,2250.0
Yarmuth,2250.0
Louis Capps,2250.0
mitch mcconnell,2250.0
United States Congressman David Cicilline,2250.0
John Plumb for Congress,2250.0
Pete Aquilar,2250.0
Debra S.  Fischer,2250.0
SENATOR JEANNE SHAHEEN,2250.0
Rep. Turner,2250.0
Jack Evans,2250.0
"Raul Ruiz, MD",2250.0
Rep.Gerry Connolly,2250.0
Craig Wolf,2250.0
Raul Ruiz for Congress,2250.0
Congresswoman Suzanne DelBene,2250.0
Hon. Claire McCaskill,2250.0
U.S. Representative Karen Bass,2250.0
Merkley for Senate,2250.0
Congressman Van Hollen,2250.0
"Coffman for Congress 2018
Carlos Curbelo for Congress
Faso for Congress
Brian Fitzpatrick for Congress
Katko for Congress
Elise for Congress",2250.0
Rep. Todd Young (R-IN),2250.0
Rep. Derek Kilmer (WA-6),2250.0
Senator John Cornyn Leadership PAC,2250.0
House Candidate David Young (R-IA),2250.0
Hon. Jim Banks,2250.0
Marjorie Greene,2250.0
Todd Wilcox,2250.0
Burgess for Congress,2250.0
Rob Barber,2250.0
Elise Stephanik,2250.0
Rep. Van Taylor (R-TX),2250.0
Hon. Jim Costa,2250.0
The Hon. Jack Bergman,2250.0
U.S. Representative Mark Amodei,2250.0
Rep. Jared Golden (D - ME -02),2250.0
Congressman Bob Good,2250.0
Congresswoman Sinema,2250.0
Honorable Reid Ribble,2250.0
Sen. & Pres. Candidate Lindsey Graham,2250.0
Denise Campbell,2250.0
Louisiana Congregational Delegation,2250.0
Senator Ted Strickland,2250.0
"Cong. Marcia Fudge, Cong. Dave Joyce, Cong. Jim Renacci",2250.0
Cong. Aaron Schock,2250.0
Kyrsten Sinema for U.S. Senate,2250.0
Rep. Reid Ribble (R-WI),2250.0
Representative Bill Flores (R-TX),2250.0
U.S. Representative Dusty Johnson,2250.0
Lilian Salerno,2250.0
U.S. Representative Michael Waltz,2250.0
Candidate Jodey Arrington,2250.0
CovPac,2250.0
Carl DeMaio and Richard Tisei,2250.0
Congresswoman Stacey E. Plaskett,2250.0
LLoyd Doggett,2250.0
Senate Majority Leader McConnell,2250.0
WA COUNTY DEMOCRATIC COMMITTEE,2250.0
Rep. Barbara Comstock (R-VA-10th),2250.0
Rep. Jared Golden (D - ME - 02),2250.0
Candidate Lon Johnson,2250.0
State Senate Democratic Committee,2250.0
Cong. Barry Loudermilk,2250.0
Tim Baxter,2250.0
REP. GLENN THOMPSON,2250.0
Dr. Dena Minning,2250.0
Daniel Helmer,2250.0
U.S. Rep. Mike Rogers,2250.0
Golden,2250.0
Giovanni Capriglione,2250.0
U.S. Representative Claudia Tenney,2250.0
"McKenzie, Robert",2250.0
"Rosemary Becchi, Candidate for U.S. House of Representatives",2250.0
ROCKPAC,2250.0
Sen. Sonny Perdue,2250.0
Congresswoman Jodey Arrington,2250.0
Tom Mac Arthur,2250.0
Amanda Edwards,2250.0
Rep Bobby Rush,2250.0
Leahy,2250.0
Representative Kai Kahele,2250.0
raphael warnock,2250.0
U.S. Representative Bill Huizenga,2250.0
Bill Roemer,2250.0
Kirkpatrick,2250.0
Robert O'Rourke,2250.0
Rep. Kyrsten Sinema (AZ-9),2250.0
patty murray,2250.0
MARLIN A  STUTZMAN,2250.0
Tom Marino for Congress,2250.0
U.S. Representative Sean Duffy,2250.0
Josh Gottenheimer,2250.0
Congresswomen Terri Sewell,2250.0
Raja Krishnamoorth,2250.0
"Connolly, Gerald E.",2250.0
Juan Ciscomani,2250.0
Sen. Ted Cruz (R - TX),2250.0
Daniel M. Donovan Jr.,2250.0
Kai Degner,2250.0
Jennifer Strahan,2250.0
GEORGE HOLDING FOR CONGRESS INC.,2250.0
Senator Mark Udall (D-CO),2250.0
Victory in November Election PAC,2250.0
"Biden, Joseph (D-DE)",2250.0
Republican Party of WI - FED Acct.,2250.0
Rep. John Joyce (R-PA),2250.0
Cong. Jim Jordan,2250.0
Mike Rounds for Senate,2250.0
The Honorable Beto O'Rourke,2250.0
Daniel Muroff,2250.0
Rep. Don Young's leadership PAC,2250.0
Honorable Kyrsten Sinema,2250.0
Mark Walker for Congress,2250.0
Rep. Joe Crowley (NY),2250.0
Commissioner Val Arkoosh,2250.0
Cong. Neal,2250.0
SkinPAC,2251.0
Cong. Jim Renacci,2251.69
2018 IRI Champions of Retirement Security Award Luncheon honoring Rep. Tim Walberg and Rep. Ron Kind.,2256.5
Shane Morigeau,2260.0
Teresa for All,2262.0
Joseph R. Biden Jr.,2262.5
"Senator Susan Collins, Senator Kirsten Gillibrand",2265.0
Primerica Inc. Political Action Committee (Primerica PAC),2268.0
US Ambassador to Belgium Denise Bauer; US Ambassador to European Union Anthony Gardner (co-hosted educational seminar in support of US spirits exports),2272.5
U.S. Congressman Danny Davis,2272.5
American Bus Association - BusPAC,2280.0
American Beverage PAC,2280.0
Genentech Inc. Political Action Committee (Bank of America),2287.0
Jim Reed,2290.0
Gautam Rana,2290.0
Sen Mike Enzi (R-WY); Sen John Barrasso (R-WY); and Rep Cynthia Lummis (R-WY)(In kind contribution to WY Congressional Award-charitable event),2292.43
Congresswoman Kay Granger (R-TX),2294.0
"Otten, Gary",2295.0
George E. Glass,2297.6
Rep. Tom Malinowksi,2298.93
Rep. Fitzpatrick,2300.0
Congresswoman Davids,2300.0
Kentucky Democratic Party (Non-Fed),2300.0
WESTMORELAND COUNTY DEMOCRATIC COMMITTEE,2300.0
Patrick Mooney,2300.0
Kristen Gillibrand (Primary),2300.0
Make DC Listen,2300.0
Jennifer Lewis,2300.0
JDCA,2300.0
Hon. Elise Stefanik (R-NY),2300.0
Pac to the Future,2300.0
Besty Dirksen Londrigan,2300.0
U.S. Senator Cory Gardner (R-CO),2300.0
Congresswoman Craig,2300.0
Hon. Pete King,2300.0
"Rep. John A. Boehner 

(REFUND)",2300.0
VenPAC,2300.0
Patrick Morrisey (R-WV),2300.0
M. Shontel Brown,2300.0
"Jobs, Freedom and Security PAC",2300.0
Manchin for Senate,2300.0
McGovern,2300.0
REP. COLIN ALLRED; TEXAS DEMOCRATIC PARTY,2300.0
Senator Vitter,2300.0
Planned Parenthood,2300.0
U.S. Representative Mikie Sherrill (NJ-11),2300.0
"Amb. Bill Hagerty, Republican candidate, TN Senate",2300.0
HON. RITCHIE TORRES,2300.0
Sen. John cornyn,2300.0
"The Honorable Doris Matsui (D-5, CA)",2300.0
"U.S. Embassy, Luanda, Angola",2300.0
Non-earmarked funds for general activities,2300.0
Computer & Communications Industry Association PAC,2300.0
